Date,LIN ,SAP ,SIE ,ALV ,AIR ,DTE ,MBG ,BAYN ,BAS ,MUV2 ,IFX ,DPW ,DB1 ,RWE ,VOW3 ,BMW ,MRK ,DBK ,ADS ,EOAN ,VNA ,SY1 ,SHL ,DTG ,FRE ,HNR1 ,P911 ,MTX ,HEN3 ,BEI ,QIA ,BNR ,SRT3 ,ZAL ,ENR ,PAH3 ,HEI ,1COV ,CON ,FME 
18/12/2020,209,104.26,117.82,199.98,89.22,15.095,49.251,49.05,64.52,245.2,30.88,41.17,140.3,33.51,153.38,74.19,136.9,9.03,289.9,9.024,54.897,107.8,41.68,27.70292419,38.58,132.7,97.93029412,205.2,91.16,93.22,43.16,64.96,346,91.1,26.42,57.38,60.78,50.8,106.623,69.54
21/12/2020,204.7,101.46,113.66,193.64,86.57,14.64,47.337,46.815,63.53,235,29.65,39.79,135.5,32.61,149,71.97,135.5,8.631,287.5,8.722,53.678,107,40.855,27.70292419,36.85,129.1,97.93029412,203.6,89.2,91,42.95,63.74,349.6,89.4,25.94,56.16,59.06,49.63,104.479,67.42
22/12/2020,208.3,103.62,114.34,195.22,87.84,14.64,47.546,48.24,63.85,237.2,30.835,40,137.5,33.23,148.9,72.1,136.3,8.786,293.5,8.788,54.203,108,41.485,27.70292419,37.45,130.3,97.93029412,207.3,90.14,93.08,43.06,64.14,347.2,90.6,27.36,56.46,61.28,49.91,105.775,67.96
23/12/2020,210.6,103.76,117,199.88,91.88,14.8,49.125,48.18,64.69,241.8,31.28,40,138.2,33.8,152.46,73.38,136.4,8.983,293.6,8.968,54.691,107.55,41.65,27.70292419,38.21,131.3,97.93029412,216.9,90.48,93.18,42.6,64.08,342.2,89.2,28.21,57.42,61.78,50.36,108.678,68
24/12/2020,210.6,103.76,117,199.88,91.88,14.8,49.125,48.18,64.69,241.8,31.28,40,138.2,33.8,152.46,73.38,136.4,8.983,293.6,8.968,54.691,107.55,41.65,27.70292419,38.21,131.3,97.93029412,216.9,90.48,93.18,42.6,64.08,342.2,89.2,28.21,57.42,61.78,50.36,108.678,68
25/12/2020,210.6,103.76,117,199.88,91.88,14.8,49.125,48.18,64.69,241.8,31.28,40,138.2,33.8,152.46,73.38,136.4,8.983,293.6,8.968,54.691,107.55,41.65,27.70292419,38.21,131.3,97.93029412,216.9,90.48,93.18,42.6,64.08,342.2,89.2,28.21,57.42,61.78,50.36,108.678,68
28/12/2020,213.7,105.26,119.3,202.6,91.93,15.08,49.234,48.58,65.22,244.1,31.805,41.04,139.35,35.02,152.76,73.49,137.55,9.218,299.3,9.126,55.459,108.7,42.35,27.70292419,38.65,132,97.93029412,214.1,92.02,94.84,42.8,64.3,336.4,88.4,29.73,57.82,61.88,50.42,109.929,68.4
29/12/2020,213.2,106.8,117.4,201.95,93.12,15.105,48.848,48.54,65.07,243.8,31.435,40.73,140.05,34.95,151.9,73.16,138.25,8.944,299.5,9.118,55.816,109.25,42.195,27.70292419,38.33,132,97.93029412,217.7,92.46,95.4,42.44,64.68,344,91.4,29.9,57.7,62.1,50.72,109.661,68.56
30/12/2020,213,107.22,117.52,200.7,91.32,14.955,48.512,48.155,64.72,242.8,31.39,40.5,139.25,34.57,152.42,72.23,140.35,8.949,297.9,9.064,56.022,108.4,41.98,27.70292419,37.84,130.3,97.93029412,213.4,92.3,94.44,42.45,63.34,343.6,91.06,30,56.4,61.22,50.48,108.321,68.2
31/12/2020,213,107.22,117.52,200.7,91.32,14.955,48.512,48.155,64.72,242.8,31.39,40.5,139.25,34.57,152.42,72.23,140.35,8.949,297.9,9.064,56.022,108.4,41.98,27.70292419,37.84,130.3,97.93029412,213.4,92.3,94.44,42.45,63.34,343.6,91.06,30,56.4,61.22,50.48,108.321,68.2
01/01/2021,213,107.22,117.52,200.7,91.32,14.955,48.512,48.155,64.72,242.8,31.39,40.5,139.25,34.57,152.42,72.23,140.35,8.949,297.9,9.064,56.022,108.4,41.98,27.70292419,37.84,130.3,97.93029412,213.4,92.3,94.44,42.45,63.34,343.6,91.06,30,56.4,61.22,50.48,108.321,68.2
04/01/2021,212.7,105.32,117.62,198.62,89.82,15.16,47.765,49.29,64.89,238.1,32.06,40.69,140.4,35.95,148.48,71.86,143.75,8.791,295.4,9.154,55.647,109.9,42.89,27.70292419,38.48,131.4,97.93029412,211.5,92.3,95.14,43.31,65.16,348.8,94.08,30.13,56.42,63.02,51.7,105.328,69.54
05/01/2021,211.2,105.04,117.38,196.58,89.87,14.99,47.756,49.475,64.4,237.3,31.735,40.22,138.9,35.2,147.24,70.86,143.15,8.85,289.6,8.93,55.909,108.75,43.06,27.70292419,38.98,129.1,97.93029412,211.7,89.88,94.2,43,64.62,354.2,96.6,30.09,56.36,63.02,51.28,104.479,69.94
06/01/2021,219.7,105.48,121.88,206.8,90.14,15.105,47.37,51.43,67.37,246,31.54,40.12,140.15,36.56,147.46,70.99,142.45,9.38,291.7,9.032,53.659,107.15,44.135,27.70292419,40.1,135.9,97.93029412,207,90.64,94,41.92,65.88,346.8,96.1,30.75,55.9,65.64,52.7,103.363,70.12
07/01/2021,222.3,104.52,124.3,205.1,89.61,15.35,48.512,52.32,68.41,242.4,31.97,41.34,136.9,36.86,148.2,71.02,143.6,9.583,288.5,9.06,53.322,105.55,44,27.70292419,39.78,134.9,97.93029412,207.8,90.42,93.4,42.7,68.2,344.6,96.54,31.86,56.32,68.22,54.2,104.881,69.3
08/01/2021,220.6,106.18,124,205.75,90.17,15.195,48.428,51.5,68.58,242.6,34.225,41.51,137.95,38.65,146.46,70.49,142.75,9.519,295.1,9.146,54.016,106,44.64,27.70292419,40.1,134.8,97.93029412,210.1,91.54,94.08,42.66,68.26,355.2,97.58,33.43,55.7,67.72,54.18,106.4,70.52
11/01/2021,220.4,106.04,123.98,203.3,89.68,15.19,47.975,50.99,67.55,240.5,33.55,40.95,137.05,38.23,144.9,69.3,144.9,9.523,291.9,9.022,53.903,106.8,44.37,27.70292419,38.92,133.6,97.93029412,205.2,90.56,93.86,43,67.64,356.2,95,33.3,54.98,67.08,53.74,103.899,69.08
12/01/2021,217.8,105.74,124.04,203.15,89.96,15.12,48.797,50.34,67.9,239.2,34.62,41.83,135.95,37.14,145.76,69.84,146.2,9.67,288.2,8.812,52.685,103.55,43.61,27.70292419,38.67,135.9,97.93029412,205,89.56,92.7,43.46,67.02,358.4,96.38,32.35,55.68,68.36,55.06,107.249,69
13/01/2021,219.5,105.36,122.82,201.1,89.07,15.18,48.042,52.6,68.03,238,34.9,42.22,136.35,37.98,144.8,69.12,147.05,9.59,286.8,8.938,53.547,104.5,43.8,27.70292419,38.8,134.5,97.93029412,205.8,89.28,93.1,44,67.72,363,97.2,33.7,56.06,67.54,55,106.757,69.06
14/01/2021,218.8,104.2,122.34,203.2,93.25,15.21,48.529,52.69,68.1,238.9,34.33,43.6,135.05,38.34,151.98,69.78,149.7,9.996,289.8,8.894,53.209,103,43.565,27.70292419,38.9,135,97.93029412,212.1,89.3,92.14,44,67.58,372.2,97.18,32.68,57.5,67.44,55.06,108.276,68.98
15/01/2021,213.7,103.52,119.78,202.15,92.5,15.05,47.227,52.25,67.29,237.7,33.67,42.7,133.55,37.3,151.88,69.41,148.9,9.627,281.8,8.806,52.46,101.1,43.6,27.70292419,38.39,134.7,97.93029412,212.1,89.56,92.5,44.06,66.9,375.2,93.24,30.63,57.02,66.78,53.84,105.596,68.78
18/01/2021,215.2,103.24,119.84,201.15,91.14,14.94,47.572,52.63,67.48,237.5,34.61,43.31,133.75,37.05,151.2,69.49,148.8,9.682,295.2,8.71,52.497,99.7,43.31,27.70292419,38.24,135.8,97.93029412,209.9,88.78,92.48,44.26,67.22,371.2,94.98,31.67,57.02,66.3,55.04,105.685,67.54
19/01/2021,213.8,103.9,121.22,201,91.26,15.065,46.673,53.01,66.59,237,34.07,42.91,135.85,37.44,152.8,68.34,148.85,9.294,286.2,8.728,52.31,101,43.835,27.70292419,38.73,137.2,97.93029412,213.3,89.38,91.96,44.92,66.98,372.6,93.7,31.5,57.12,65.68,54.9,105.194,68.36
20/01/2021,213.8,104.86,122.36,200.25,92.4,15.14,48.613,53.7,67.36,237.2,34.885,43.15,135.5,37.53,157.62,70.79,142.7,9.189,284.9,8.752,52.31,100.3,44.365,27.70292419,38.81,136.7,97.93029412,218.1,90.1,91.64,44.77,67.02,372.6,95.2,31.56,58.98,66.8,56.78,107.115,68.72
21/01/2021,210.3,104.92,123.8,198.24,89.46,15.105,49.561,52.84,67.33,232.9,35.5,43.31,135.6,37.43,162.04,71.28,141.25,9.16,285.1,8.768,51.728,101.3,44.52,27.70292419,38.21,135.6,97.93029412,208,89.42,91,44.8,68.14,374.6,98.46,32.14,59.56,66.28,56.48,108.633,68.76
22/01/2021,208.2,104.7,132.8,195.28,88.8,15.065,49.586,52.36,66.28,228.5,34.64,42.82,132.9,36.87,165.08,71.25,141.1,8.9,278,8.704,51.616,101.15,44.73,27.70292419,38.18,132.8,97.93029412,205.1,88.78,91.42,44.9,67.46,383,98.48,31.89,60.06,64.62,55.76,105.909,69.22
25/01/2021,203.2,105.52,128.36,190.48,84.84,14.92,48.218,51.49,64.53,223.3,33.895,42.22,133,36.79,158.64,70.21,143.05,8.608,269,8.78,52.366,102.8,43.8,27.70292419,37.57,131.6,97.93029412,194.75,89.08,92.02,44.37,66.56,390.6,100.25,32.84,58.68,61.5,55.36,102.067,68.98
26/01/2021,210.4,109.98,130.66,193.02,85.34,14.99,49.435,51.82,65.24,226.4,33.4,42.96,134.45,36.29,163,72.08,143,8.771,276.7,8.884,52.272,103.45,44.615,27.70292419,38.28,131.9,97.93029412,197.55,89.4,92.52,43.49,66.8,386,100,32.71,59.78,61.94,56.7,104.122,69.5
27/01/2021,204.5,109.64,129.34,190.3,84.3,15.085,48.059,50.09,63.88,223.1,32.36,41.56,132.8,35.23,160.02,71.31,137.75,8.57,270.7,8.786,51.766,104.65,46,27.70292419,38.04,129.4,97.93029412,194.3,87.9,91.92,43.07,64.4,389,97.04,31.59,58.44,60.88,54.8,102.425,69.22
28/01/2021,206,108.3,129.72,190.92,85.11,14.975,48.344,50.95,64.53,226.5,33.6,42.04,134.5,35.65,159.38,70.91,139.9,8.658,265.6,8.884,51.822,103.2,46.185,27.70292419,37.78,130.3,97.93029412,191.95,87.1,91.94,43.44,65.14,391,96.08,31.56,57.9,61.82,55.5,103.497,68.86
29/01/2021,202,104.8,127.94,186.52,83.21,14.7,48.789,49.915,63.83,218.8,33.125,40.81,132.6,35.46,156.44,70.01,137.7,8.369,262,8.73,51.691,102.7,46.28,27.70292419,36.77,128,97.93029412,192,85.5,90.34,44.67,64.74,410.6,94.72,30.58,57.5,61.02,56.16,103.407,66.8
01/02/2021,205,107.04,130.54,188.26,83.19,14.835,49.015,50.5,64.81,223.2,33.61,41.1,136.9,35.9,156.32,69.88,139.4,8.512,270.9,8.884,52.985,103.9,47.07,27.70292419,36.06,128.9,97.93029412,193,86.92,91.1,44.75,65.4,423,95.94,31.26,57.76,61.24,57.92,103.809,64.6
02/02/2021,210,108.26,133.58,192.72,88.62,14.985,49.763,51.26,65.43,229.3,34.005,41.56,140,36.12,162.22,71.41,142.75,8.65,278.5,8.88,53.228,104.45,48.115,27.70292419,34.95,131.7,97.93029412,200.8,87.3,91.98,46.37,66.38,440.6,95.38,31.15,59.42,62.26,58.18,107.427,57.94
03/02/2021,209.5,108.76,136,193.14,89.82,15.255,54.195,51.52,66.16,230,33.83,41.29,137.35,36.49,165.9,71.73,141.75,8.73,275,8.842,52.722,101.75,48.31,27.70292419,34.59,133,97.93029412,199.75,86.56,91.28,45.66,66.36,450,97.82,31.2,60.5,62.56,58.9,108.946,57.3
04/02/2021,210,110.28,136.16,195.96,93.15,15.295,55.32,54.26,66.66,235,33.61,41.17,138.5,36.25,164.64,70.77,142.45,8.706,274.6,8.83,52.46,101.5,49.17,27.70292419,34.57,137.1,97.93029412,204.7,87.26,91.42,45.59,66.54,452.6,97.24,31.15,60.48,62,59,111.046,56.98
05/02/2021,212.9,108.48,133.3,195.7,93.38,15.065,56.235,55.8,66.81,233.7,34.11,42.22,136.15,36.24,162.14,70.05,141.15,8.58,278.6,8.808,51.916,100.05,49.365,27.70292419,35,138,97.93029412,202.6,87.14,93,45.19,65.42,464,98.5,30.97,60.92,61.82,58.4,111.582,56.76
08/02/2021,214.5,108.96,132.42,195.58,93.8,15.03,55.739,55.32,67.36,232.1,35.42,42.2,135.5,34.96,163.68,69.81,141.85,8.746,278.5,8.74,51.391,101.5,49.075,27.70292419,34.72,139.2,97.93029412,202.2,87.54,92.02,44.89,65.46,458,98,31.82,60.88,62.14,59.36,111.358,56.52
09/02/2021,211.6,108.88,131.18,194.84,92.41,14.895,55.236,55.12,67.27,233.8,34.69,42.42,135.55,33.99,163.68,70.09,142.15,8.643,284.5,8.7,51.447,102.9,48.65,27.70292419,35.02,139.8,97.93029412,200.9,87.4,91.94,44.59,65,465,98.4,31.16,60.66,63.06,58.4,110.152,56.5
10/02/2021,208,107.28,133.4,196.3,91.71,14.87,54.64,54.1,67.15,233,33.975,41.87,134.7,34,161.7,70,141.05,8.771,279.4,8.774,51.335,102.8,48.53,27.70292419,35.51,141.2,97.93029412,195.55,87.08,91.88,45.19,65.16,462.8,97.94,31.25,60.4,63,58.86,110.197,58.16
11/02/2021,209,109.5,132.28,196.54,91.18,14.795,54.606,54,67.07,233,35.19,42.62,135.25,34.1,164.36,70.58,141.3,8.813,293.5,8.712,51.841,103.55,49.235,27.70292419,35.7,141.1,97.93029412,194.9,86.9,91.4,45,65.34,476.4,101,31.96,61,64.26,58.92,110.733,60.04
12/02/2021,209.1,108.56,134.02,195.54,92.06,14.845,54.279,53.95,66.82,233.6,35.56,43.03,136.6,33.97,161.2,70.25,143,8.98,291.9,8.748,51.747,104.35,48.83,27.70292419,36.15,142,97.93029412,194.45,87.4,92.06,45.09,65.6,481,99.86,31.31,60.28,64.02,58.58,109.571,61.38
15/02/2021,209.1,108.84,131.92,199.02,93.69,14.915,54.43,54.81,67.4,235.6,35.91,42.77,137.05,33.89,162.22,70.76,143.1,9.177,297.7,8.836,51.616,103.5,47.67,27.70292419,36.38,143.2,97.93029412,198.5,87.26,91.48,45.5,66.52,487.4,101.6,31.7,60.66,65.02,59.12,109.616,61.4
16/02/2021,207.3,108.34,130.36,198.98,93.73,14.79,54.573,54.55,67.67,235.5,36.425,43,139.55,33.37,163.18,70.92,141.45,9.333,295.3,8.686,51.128,103.85,47.37,27.70292419,36.27,142.4,97.93029412,198.1,86.04,91.38,45.79,66,496.4,102.35,32.93,60.84,64.78,59.28,108.187,61.62
17/02/2021,206.3,104.42,130.78,197.86,93.91,14.76,54.934,53.98,67.16,233.9,35.23,42.3,136.6,32.89,161.38,70.86,141.1,9.32,290.9,8.788,50.791,102,47.595,27.70292419,36.06,141.2,97.93029412,198.3,85.56,86,45.46,65.32,488.4,95.72,33.1,60.24,63.4,58.96,105.462,60.98
18/02/2021,206.5,106.24,129.56,194.86,91.27,14.7,56.151,53.11,67.03,233.6,35.21,42.16,136,32.44,168.86,71.03,139.3,9.2,288.8,8.716,50.603,101.35,46.885,27.70292419,35.95,140.2,97.93029412,188.9,85.18,86.6,45.57,64.74,485.8,97.9,32.51,63.34,63.84,57.98,105.194,59.9
19/02/2021,206,104.94,132.48,195.38,91.72,14.83,56.428,53.91,68,236,36.6,42.41,136.7,32.47,170.54,71.58,139,9.56,295.6,8.684,50.453,101.05,46.8,27.70292419,36,140.2,97.93029412,191.55,84.78,85.08,45.97,66.08,466,97.36,32.32,64.94,65.6,58.66,107.517,59.1
22/02/2021,206.6,103.9,131.5,194.92,95.71,14.805,56.075,53.77,68.99,237.9,36.125,42.89,136.55,31.73,174,71.27,138.2,9.801,291.1,8.548,50.247,100.45,46.785,27.70292419,35.88,141.1,97.93029412,195.2,83.64,84.56,45.22,65.9,464.8,90.86,31.43,65.96,66.64,60.1,105.417,58.36
23/02/2021,209.9,102.9,129.62,198.26,98.88,14.72,54.841,53.34,68.32,237.4,34.99,41.44,136.25,31.54,170.9,69.32,135.6,9.93,290.6,8.65,50.135,99.1,46.425,27.70292419,35.63,140.6,97.93029412,195.45,83.22,85.28,43.52,64.84,437.8,89.48,30.32,65.68,65.38,60.12,105.819,58.02
24/02/2021,212.1,103.22,130.92,200.45,102.68,14.77,55.269,55.11,69.4,241.3,35.35,41.82,134.75,31.52,172.62,70.39,137,10.186,288.7,8.558,49.553,98.96,46.24,27.70292419,35.43,142,97.93029412,207.1,83.1,84.9,42.62,64.96,428,86.8,30.39,65.92,67.6,60.94,107.651,57.86
25/02/2021,203.7,102.72,130.18,202,98.9,14.97,55.345,51.59,68.16,245,35.35,41.32,135.05,31.3,171.08,71.5,136.45,10.584,293.1,8.492,49.778,97.68,45.89,27.70292419,35.22,144,97.93029412,201.2,82.52,84.56,41.61,64.4,431,85.92,30.48,65.66,67.3,61.82,107.874,58.02
26/02/2021,204.2,102.06,127.98,199.8,95.86,15.03,55.614,50.12,67.73,243,36,41.06,135.55,31.34,173.02,71.5,134.55,10.214,288.9,8.45,49.441,96.72,45.83,27.70292419,35.44,140.3,97.93029412,197,81.58,81.9,41,64.26,425.4,85.02,31.25,66.38,65.48,59.96,106.221,57.36
01/03/2021,209,103.36,130.88,203,100.7,15.025,55.916,52.34,69.09,245.4,35.735,42.44,136,31.56,175.82,72.1,136.65,10.426,294.2,8.5,50.191,98.46,46.15,27.70292419,35.93,144.4,97.93029412,208.9,82.76,83.28,41.44,64.96,429.4,85.6,31.59,68.44,67,61.42,105.775,58.18
02/03/2021,209.9,103.5,129.88,206.8,99.02,15,57.309,52.06,70.27,250.5,35.085,42.36,134.45,30.66,176.88,72.56,135.1,10.466,290.2,8.5,50.622,99.68,45.66,27.70292419,35.84,147.3,97.93029412,207,83.36,84.12,41.79,64.88,426.8,85.56,30.66,69.46,68.08,62.48,104.524,58.4
03/03/2021,206.2,103.1,133.12,208.4,100.4,14.905,58.241,51.62,71.14,255.3,34.505,42.48,133.35,30.16,185.18,76.1,132.85,10.706,289.5,8.294,50.266,97.32,45.095,27.70292419,35.5,147.8,97.93029412,210.3,83.32,83.38,40.71,65.04,411.6,83.44,30.05,72.94,68.98,62.28,110.197,57.7
04/03/2021,206.4,102.68,131.5,210,100.36,14.985,59.248,51.84,71.08,261,32.28,41.64,132.6,30.9,189.12,76.29,133.05,10.352,279.2,8.38,50.716,97.8,44.995,27.70292419,35.97,148.4,97.93029412,211.4,84.74,85.02,39.89,64.62,411,82.04,29.31,74.12,70.5,61.1,111.269,57.76
05/03/2021,203.2,101.78,129.12,207.65,95.34,15,58.946,51.59,70.68,255.4,31.765,40.72,131.75,31.44,193.48,75.67,130.1,10.572,271.5,8.436,49.61,96.74,45.475,27.70292419,36.03,145.6,97.93029412,198.35,85.34,85.88,39.26,64.3,398,80.3,28.5,75.36,70.48,61.26,109.259,57.2
08/03/2021,216.2,104.66,134.52,215.25,100.5,15.315,60.852,53.15,72.61,265.2,32.8,43.36,132.4,31.5,195.74,79.64,130.35,11.024,280.2,8.548,50.678,98.64,44.535,27.70292419,36.56,150.8,97.93029412,208,87.38,85.44,39.68,66.22,397.6,80.34,29.62,77.34,73.62,61.02,115.066,58.7
09/03/2021,218.8,106,135.1,213.3,100.32,15.415,60.365,53.05,71.78,263.7,34.095,44.65,136.8,32.24,192.22,79.59,134.3,10.706,282.5,8.738,50.097,98.32,44.61,27.70292419,36.54,150.1,97.93029412,208.2,88.36,85.28,40,67.42,402,83.26,31.15,75.2,72.28,59.88,105.864,59.4
10/03/2021,223.8,105.82,135.36,213.45,99.04,16.2,60.978,54.46,72.5,264.4,32.775,43.65,136.65,32.32,196.02,81.34,133,10.68,290.3,8.832,50.922,99.4,45.995,27.70292419,36.63,150.7,97.93029412,202.4,89.44,86.86,40.13,70.5,401,83.14,31.07,77.1,72.5,59.6,103.631,60.84
11/03/2021,224.5,105.86,136.7,213.8,99.18,16.22,60.516,52.43,72.19,263.8,33.96,44.55,139.3,32.72,192.04,78.52,134.45,10.508,300,8.858,51.353,101.45,46.755,27.70292419,36.08,151.3,97.93029412,201.1,87.94,86.14,40.04,69.3,407.4,86.12,32.4,76.52,72.92,60.2,101.397,61.34
12/03/2021,223.3,103.04,135.38,213.9,99.92,16.485,59.366,52.95,72.6,265.9,33.695,45.06,139.15,32.45,190.22,77.48,133.2,10.656,298.9,8.812,51.016,99.46,46,27.70292419,36.19,152.6,97.93029412,201.4,87.92,87.08,39.9,69.72,401.2,85.4,32.2,76.8,73.88,59.14,101.978,60.94
15/03/2021,223.7,102.66,134.8,213.35,100.06,16.625,58.829,52.99,70.56,262.7,34.125,44.92,140.35,32.69,194.78,77.8,133.95,10.46,292.8,8.832,50.941,100.25,46.38,27.70292419,36,151.6,97.93029412,203,88.2,86.96,40.43,69.42,402.8,86.34,32.45,78.64,72.9,57.28,101.576,60.76
16/03/2021,226.6,103.02,135.42,211.45,101.7,16.485,59.819,52.91,70.09,264.7,34.53,45.58,141.6,32.1,207.85,80.5,137.45,10.4,287.5,8.826,51.841,101,47.67,27.70292419,36.27,152.8,97.93029412,206.9,88.4,87.68,40.77,69.44,412.6,90.68,31.43,82.5,72.6,56.96,105.149,61.26
17/03/2021,226.4,103,135.98,210.1,101.12,16.625,59.878,52.81,70.76,258.8,34.24,45.42,138.6,31.24,230.8,85.46,134.6,10.502,285,8.728,51.485,101.6,47.3,27.70292419,36.3,152.9,97.93029412,207.5,89.9,88.26,40.6,69.98,406.4,88.4,30.42,83.96,72.26,57.68,107.874,60.78
18/03/2021,226.2,102.76,140.98,216.15,101.12,16.755,62.396,53.77,72.6,263.5,33.935,46.08,138.5,31.3,223.05,86.12,138.65,11.016,287,8.696,51.335,100.25,47.47,27.70292419,36.47,154.9,97.93029412,211.2,90.34,88.14,40.51,70.84,439.6,86.56,30.74,87.1,72.72,58.7,109.393,61.54
19/03/2021,224.8,103.6,137.76,214.75,97.26,16.47,61.935,53.4,69.97,261.6,33.65,44.81,136.65,31.85,221.45,82.49,138.4,10.598,281,8.82,52.216,99.84,47.565,27.70292419,36.17,155.1,97.93029412,199.15,90.4,88.14,41.64,71,439,84.42,29.94,86.34,73,55.42,106.891,61.58
22/03/2021,227,103.5,135.76,212,97.17,16.445,62.254,53.28,69.58,258.2,35.24,45.12,135.9,31.92,237.6,84.69,141.3,10.524,278,8.826,52.085,101.3,47.725,27.70292419,36.09,155,97.93029412,195.15,92.96,88.32,41.93,70.78,444,86.84,29.7,94.04,72.78,54.2,103.318,61.24
23/03/2021,228.9,103.06,135.98,211.45,95.39,16.75,60.952,54.15,69.01,258.9,34.33,44.86,137.4,32.73,226.4,83.43,144.3,10.498,281.2,9.084,53.378,102.4,47.12,27.70292419,36.29,154.1,97.93029412,193.8,94.52,89.28,42.24,71,447.8,89,30.03,87.42,72.86,53.7,100.995,61.86
24/03/2021,229,102.82,135.56,212.55,96.14,16.725,60.147,53.65,69.98,261.2,34.455,44.62,136.3,32.54,218.85,82.59,143.8,10.614,278.8,9.15,52.497,100.9,46.38,27.70292419,36.29,153.9,97.93029412,196.3,94,89.22,41.4,71.2,440.6,86.48,29.38,84.68,74.62,54.12,99.074,61.5
25/03/2021,232,102.46,135.46,212.35,96.46,16.735,60.86,53.21,70.46,261,34.185,44.98,137.95,32.49,227.7,83.5,144.85,10.452,261.8,9.544,51.935,102,46.2,27.70292419,36.27,153.2,97.93029412,197,95.52,90.2,41.43,71.5,431.8,85.02,29.27,87.94,75.46,54.14,99.298,62.4
26/03/2021,235.2,102.88,137.38,213.25,97.74,16.84,61.507,53.21,69.82,260.6,35.125,45.56,140.65,32.63,228,83.79,145.65,10.49,261.7,9.564,52.31,102.15,46.43,27.70292419,37.62,154.8,97.93029412,197.7,95.92,88.86,41.25,72.48,432.8,85.8,30.09,87.82,76,56.36,98.985,63.42
29/03/2021,237,104.3,137.84,214.6,97.36,17.135,61.876,53.36,70.03,260.2,34.88,45.79,140.3,32.71,229.75,85.6,145.95,10.142,264.1,9.794,52.122,103.4,45.865,27.70292419,37.91,155.1,97.93029412,196.2,97.1,90.22,41.23,72.4,427.6,83.42,29.98,88.8,76.7,56.44,100.012,63.84
30/03/2021,238.5,103.56,141.08,219.05,97.7,17.115,63.748,53.75,71.88,265,35.535,46.6,141.5,32.4,240.55,88.8,145.95,10.3,265,9.758,52.141,102.7,45.58,27.70292419,38.09,157.2,97.93029412,201.3,96.18,90.04,40.86,73.6,419,82.7,30.34,92.22,78.36,58.2,101.352,63.04
31/03/2021,238.9,104.42,140,217.05,96.42,17.17,63.807,53.96,70.84,262.6,36.155,46.72,141.7,33.42,238.6,88.47,145.8,10.188,266.2,9.924,52.216,103.4,46.2,27.70292419,37.98,155.8,97.93029412,200.7,95.86,90.1,41.27,72.8,425.2,83.64,30.61,90.42,77.46,57.34,100.682,62.72
01/04/2021,237.45,106.78,140.8,217.2,100.38,17.25,63.244,53.23,71.05,264.3,36.6,46.52,143.25,34.29,241.15,88.67,145.55,10.268,270.75,9.951,53.116,104.75,46.33,27.70292419,37.8,156.35,97.93029412,207.3,95.2,90.3,42.01,73.62,428.4,85.5,31.1,93.74,76.9,57.3,101.897,62.78
02/04/2021,237.45,106.78,140.8,217.2,100.38,17.25,63.244,53.23,71.05,264.3,36.6,46.52,143.25,34.29,241.15,88.67,145.55,10.268,270.75,9.951,53.116,104.75,46.33,27.70292419,37.8,156.35,97.93029412,207.3,95.2,90.3,42.01,73.62,428.4,85.5,31.1,93.74,76.9,57.3,101.897,62.78
05/04/2021,237.45,106.78,140.8,217.2,100.38,17.25,63.244,53.23,71.05,264.3,36.6,46.52,143.25,34.29,241.15,88.67,145.55,10.268,270.75,9.951,53.116,104.75,46.33,27.70292419,37.8,156.35,97.93029412,207.3,95.2,90.3,42.01,73.62,428.4,85.5,31.1,93.74,76.9,57.3,101.897,62.78
06/04/2021,240.4,108.9,141.24,218.35,100.48,16.57,63.362,53.78,72.24,263.15,36.42,47.155,143.95,33.89,246.55,89.6,146.25,10.34,276,9.835,53.491,104.4,46.91,27.70292419,38.475,156,97.93029412,204.3,95.88,89.16,42.14,73.8,434.9,86.8,30.04,96.48,77.02,58.26,102.505,63
07/04/2021,238.3,109.36,140.04,220,100.56,16.574,63.471,53.51,72.35,267.35,36.16,46.76,143.1,33.89,240.5,89.07,144.85,10.468,270.5,9.795,53.847,103.75,46.62,27.70292419,38.365,156.35,97.93029412,204.4,97,91.5,42.53,73.14,433.7,87,30.23,95.98,77.54,57.12,102.112,62.68
08/04/2021,238.8,111.1,140.44,218.8,100.84,16.638,62.296,53.36,71.45,264.6,35.9,47.165,145.55,34.61,238.95,88.17,146.5,10.342,276.75,9.949,54.428,105.4,46.94,27.70292419,38.05,155.25,97.93029412,202.8,98.34,91.66,43.17,73.52,448.8,87.22,30.27,96.14,76.94,55.76,100.933,63
09/04/2021,238.2,112.3,140.4,218.75,101.2,16.452,62.883,53.34,71.49,264,35.6,48.05,147.85,34.52,237.15,88,148.25,10.34,280,9.901,54.128,108.05,47.25,27.70292419,38.63,155.9,97.93029412,202.5,98.6,92.06,43.22,73.62,459,87.54,30.39,95.42,77.46,55.88,99.11,63.44
12/04/2021,238.8,111.24,139.28,219.15,99.88,16.302,63.773,52.94,71.08,265.3,35.18,48.485,147.5,34.53,235.55,88.95,146.7,10.37,281.6,10.032,53.997,105.85,46.98,27.70292419,38.755,157.15,97.93029412,199.15,98.68,91.72,43.04,73.02,450.6,85.16,29.53,94.98,78.14,56.42,99.878,63.7
